HCP_ID,Province,Specialty,Market_Intensity,Patient_Volume,Category_TRx,Target_TRx,Target_Share,Competitor_Share,Category_Growth,New_Patient_Share,Field_Engagement,Digital_Engagement,Field_Engagement_Level,Digital_Engagement_Level,Business_Segment,KMeans_Cluster,Opportunity_Score,Priority_Tier,Recommended_Engagement_Strategy
HCP_0639,Ontario,Internal Medicine,4.589472940874459,546,296,125,0.4222972972972973,0.5777027027027026,0.4217959320885509,0.2999304579397561,74,69,High,High,Core / Maintenance,0,0.1446509248225333,Medium Priority,Maintain efficiently
HCP_0640,Ontario,Internal Medicine,4.589472940874459,545,295,74,0.2508474576271186,0.7491525423728813,0.0190189834362278,0.3075773871781059,55,67,Medium,High,Core / Maintenance,3,0.016925383143017697,Low Priority,Maintain efficiently
HCP_0641,Ontario,Internal Medicine,4.589472940874459,762,557,315,0.5655296229802513,0.4344703770197486,0.1112149233500089,0.098396434687233,94,0,High,Low,Core / Maintenance,0,-0.5981660822221351,Low Priority,Maintain efficiently
HCP_0642,Ontario,Internal Medicine,4.589472940874459,1537,1100,222,0.2018181818181818,0.7981818181818182,-0.0279237783536657,0.3881623086920879,3,78,Low,High,Core / Maintenance,1,1.183945704161991,High Priority,Digital-led opportunity development
HCP_0643,Ontario,Internal Medicine,4.589472940874459,782,409,95,0.2322738386308068,0.7677261613691931,0.0854279090048723,0.3373611814837509,98,94,High,High,Core / Maintenance,3,0.3739994698921659,Medium Priority,Maintain efficiently
HCP_0644,Ontario,Internal Medicine,4.589472940874459,506,387,169,0.4366925064599483,0.5633074935400517,0.0214119589933259,0.1215692114185382,97,88,High,High,Core / Maintenance,2,-0.6487202781470504,Low Priority,Maintain efficiently
HCP_0645,Ontario,Internal Medicine,4.589472940874459,786,614,289,0.4706840390879478,0.5293159609120521,0.0007377820724323,0.1151577625111246,51,96,Medium,High,Core / Maintenance,2,-0.4528912107247054,Low Priority,Maintain efficiently
HCP_0646,Ontario,Internal Medicine,4.589472940874459,779,413,232,0.5617433414043583,0.4382566585956416,0.2682678238640389,0.0939814009528539,90,51,High,Medium,Core / Maintenance,0,-0.38962709000101026,Low Priority,Maintain efficiently
HCP_0647,Ontario,Internal Medicine,4.589472940874459,333,180,29,0.1611111111111111,0.8388888888888889,0.1912621955821206,0.0984324968896714,9,34,Low,Medium,Core / Maintenance,0,-0.15361999563103665,Low Priority,Maintain efficiently
HCP_0648,Ontario,Internal Medicine,4.589472940874459,841,506,247,0.4881422924901186,0.5118577075098814,0.0664095976879076,0.3118566296600437,93,68,High,High,Core / Maintenance,4,-0.11118432481340987,Low Priority,Maintain efficiently
HCP_0649,Ontario,Internal Medicine,4.589472940874459,790,613,280,0.4567699836867863,0.5432300163132138,-0.226505432313276,0.2143789899330682,44,4,Medium,Low,Core / Maintenance,2,-0.2739923390654542,Low Priority,Maintain efficiently
HCP_0650,Ontario,Internal Medicine,4.589472940874459,1093,820,70,0.0853658536585365,0.9146341463414634,0.0066788932096916,0.3240269604589535,83,99,High,High,High-Potential Conversion,3,0.8793417097041064,High Priority,Deepen field relationship
HCP_0651,Ontario,Internal Medicine,4.589472940874459,1637,722,190,0.2631578947368421,0.736842105263158,0.37436330772861,0.3111892130225719,28,16,Low,Low,Core / Maintenance,1,1.4516721389726612,High Priority,Maintain efficiently
HCP_0652,Ontario,Internal Medicine,4.589472940874459,1271,708,146,0.2062146892655367,0.7937853107344632,0.022320600003235,0.2616144497268275,52,52,Medium,Medium,Core / Maintenance,1,0.7299357934641548,High Priority,Maintain efficiently
HCP_0653,Ontario,Internal Medicine,4.589472940874459,780,485,105,0.2164948453608247,0.7835051546391752,0.1823861086464389,0.2902283123025378,28,51,Low,Medium,Core / Maintenance,3,0.4493116350962254,Medium Priority,Maintain efficiently
HCP_0654,Ontario,Internal Medicine,4.589472940874459,582,350,207,0.5914285714285714,0.4085714285714286,0.2230330882343121,0.0564245035326996,22,13,Low,Low,Core / Maintenance,0,-0.7464074135757428,Low Priority,Maintain efficiently
HCP_0655,Ontario,Internal Medicine,4.589472940874459,2109,1007,406,0.4031777557100298,0.5968222442899702,0.076275669902717,0.1591221763817576,56,28,Medium,Low,Core / Maintenance,1,1.0505800834939938,High Priority,Maintain efficiently
HCP_0656,Ontario,Internal Medicine,4.589472940874459,875,651,290,0.445468509984639,0.5545314900153611,-0.0510185958241782,0.2732377627407936,49,7,Medium,Low,Core / Maintenance,4,-0.08268340862229477,Low Priority,Maintain efficiently
HCP_0657,Ontario,Internal Medicine,4.589472940874459,861,578,339,0.5865051903114187,0.4134948096885813,-0.2422374798139466,0.0532707337201854,20,97,Low,High,Core / Maintenance,2,-0.6911233816716819,Low Priority,Maintain efficiently
HCP_0658,Ontario,Internal Medicine,4.589472940874459,850,625,161,0.2576,0.7424,0.1320995850330745,0.0615419302889077,42,0,Medium,Low,Core / Maintenance,0,0.03481975151069619,Medium Priority,Maintain efficiently
HCP_0659,Ontario,Internal Medicine,4.589472940874459,918,683,335,0.4904831625183016,0.5095168374816984,-0.0477707203388257,0.3481607938646341,9,28,Low,Low,Core / Maintenance,4,-0.013395436603553662,Low Priority,Maintain efficiently
HCP_0660,Ontario,Internal Medicine,4.589472940874459,815,570,165,0.2894736842105263,0.7105263157894737,0.071138054226523,0.2894087015922251,75,35,High,Medium,Core / Maintenance,3,0.2089175480681023,Medium Priority,Maintain efficiently
HCP_0661,Ontario,Internal Medicine,4.589472940874459,701,404,213,0.5272277227722773,0.4727722772277227,-0.0999784407507237,0.1428794065921204,29,50,Low,Medium,Core / Maintenance,2,-0.5991953563969934,Low Priority,Maintain efficiently
HCP_0662,Ontario,Internal Medicine,4.589472940874459,708,456,68,0.1491228070175438,0.8508771929824561,0.0181714951435757,0.2907869940415482,50,36,Medium,Medium,Core / Maintenance,3,0.33948293754571146,Medium Priority,Maintain efficiently
HCP_0663,Ontario,Internal Medicine,4.589472940874459,847,393,224,0.5699745547073791,0.4300254452926209,0.0540462865881263,0.3273598341987421,32,92,Low,High,Core / Maintenance,4,-0.2508871762252868,Low Priority,Maintain efficiently
HCP_0664,Ontario,Internal Medicine,4.589472940874459,708,474,81,0.170886075949367,0.8291139240506329,0.0822312297253157,0.1573779990885354,17,68,Low,High,Core / Maintenance,0,0.14404902042850296,Medium Priority,Maintain efficiently
HCP_0665,Ontario,Internal Medicine,4.589472940874459,668,315,72,0.2285714285714285,0.7714285714285715,-0.0837786624822897,0.0626130821247156,77,52,High,Medium,Core / Maintenance,2,-0.19063937001020415,Low Priority,Maintain efficiently
HCP_0666,Ontario,Internal Medicine,4.589472940874459,889,602,280,0.4651162790697674,0.5348837209302326,0.1936293138513622,0.376472693640707,21,95,Low,High,Core / Maintenance,4,0.23048907754843082,Medium Priority,Maintain efficiently
HCP_0667,Ontario,Internal Medicine,4.589472940874459,784,386,103,0.266839378238342,0.733160621761658,-0.0216273741678365,0.1708129434034707,63,51,Medium,Medium,Core / Maintenance,2,0.011467594586867427,Low Priority,Maintain efficiently
HCP_0668,Ontario,Internal Medicine,4.589472940874459,1451,649,250,0.3852080123266564,0.6147919876733436,-0.1509363352543894,0.0872686171496472,20,87,Low,High,Core / Maintenance,1,0.30527222987112146,Medium Priority,Maintain efficiently
HCP_0669,Ontario,Internal Medicine,4.589472940874459,339,158,47,0.2974683544303797,0.7025316455696202,0.0369171896043843,0.2221499049876016,0,82,Low,High,Core / Maintenance,3,-0.39694478291339164,Low Priority,Maintain efficiently
HCP_0670,Ontario,Internal Medicine,4.589472940874459,1256,503,231,0.4592445328031809,0.5407554671968191,0.0541250370831752,0.3189637284824468,14,11,Low,Low,Core / Maintenance,4,0.33785307824926036,Medium Priority,Maintain efficiently
HCP_0671,Ontario,Internal Medicine,4.589472940874459,1325,911,160,0.1756311745334797,0.8243688254665202,0.0692707319806111,0.1275765601161457,35,51,Medium,Medium,High-Potential Conversion,1,0.6679577182141891,High Priority,Build field relationship
HCP_0672,Ontario,Internal Medicine,4.589472940874459,415,288,24,0.0833333333333333,0.9166666666666666,0.2134558884422095,0.1443215175466771,46,0,Medium,Low,Core / Maintenance,0,0.16724608045884443,Medium Priority,Maintain efficiently
HCP_0673,Ontario,Internal Medicine,4.589472940874459,760,461,99,0.2147505422993492,0.7852494577006508,0.0216261395916968,0.1349502453795041,53,6,Medium,Low,Core / Maintenance,2,0.03236245365004167,Medium Priority,Maintain efficiently
HCP_0674,Ontario,Internal Medicine,4.589472940874459,752,349,108,0.3094555873925501,0.6905444126074498,0.0356456450757474,0.3970855684910874,85,16,High,Low,Core / Maintenance,3,0.24030025298924668,Medium Priority,Maintain efficiently
HCP_0675,Ontario,Internal Medicine,4.589472940874459,524,227,32,0.1409691629955947,0.8590308370044053,-0.0823821257479712,0.1190913068056899,31,97,Low,High,Core / Maintenance,2,-0.07986772826439034,Low Priority,Maintain efficiently
HCP_0676,Ontario,Internal Medicine,4.589472940874459,653,266,65,0.244360902255639,0.7556390977443609,0.1484664203465476,0.2514320759381434,57,42,Medium,Medium,Core / Maintenance,3,0.17521768112088243,Medium Priority,Maintain efficiently
HCP_0677,Ontario,Internal Medicine,4.589472940874459,581,271,73,0.2693726937269373,0.7306273062730627,0.0721170876893724,0.3738426245799375,45,70,Medium,High,Core / Maintenance,3,0.1495485280416306,Medium Priority,Maintain efficiently
HCP_0678,Ontario,Internal Medicine,4.589472940874459,1582,1197,98,0.0818713450292397,0.9181286549707602,-0.0004033272752995,0.1014137991072227,53,16,Medium,Low,Core / Maintenance,1,1.0220424832714963,High Priority,Maintain efficiently
HCP_0679,Ontario,Internal Medicine,4.589472940874459,1189,590,219,0.3711864406779661,0.6288135593220339,-0.1785609632158556,0.3897989692536951,32,58,Low,Medium,Core / Maintenance,4,0.5337183491388302,High Priority,Maintain efficiently
HCP_0680,Ontario,Internal Medicine,4.589472940874459,1337,724,388,0.5359116022099447,0.4640883977900553,0.2233294634066104,0.3816170320384686,38,2,Medium,Low,High-Value Established,4,0.5723780303769407,High Priority,Retain and deepen
HCP_0681,Ontario,Internal Medicine,4.589472940874459,1103,488,65,0.1331967213114754,0.8668032786885246,-0.0973215957347268,0.3596001954703919,22,28,Low,Low,Core / Maintenance,3,0.8525434934191505,High Priority,Maintain efficiently
HCP_0682,Ontario,Internal Medicine,4.589472940874459,577,282,107,0.3794326241134751,0.6205673758865249,-0.0209533611243646,0.1250947824655008,42,21,Medium,Low,Core / Maintenance,2,-0.4676345377176467,Low Priority,Maintain efficiently
HCP_0683,Ontario,Internal Medicine,4.589472940874459,713,433,180,0.4157043879907621,0.5842956120092379,0.0930013413291203,0.2719192696038442,54,37,Medium,Medium,Core / Maintenance,4,-0.12575465021141427,Low Priority,Maintain efficiently
HCP_0684,Ontario,Internal Medicine,4.589472940874459,1017,654,184,0.2813455657492354,0.7186544342507646,-0.0935869514340023,0.316312015536434,1,53,Low,Medium,Core / Maintenance,3,0.4266938899633901,Medium Priority,Maintain efficiently
HCP_0685,Ontario,Internal Medicine,4.589472940874459,559,278,121,0.4352517985611511,0.564748201438849,-0.1292211733903772,0.3951097748687504,65,92,Medium,High,Core / Maintenance,4,-0.1844731609872894,Low Priority,Maintain efficiently
HCP_0686,Ontario,Internal Medicine,4.589472940874459,1100,465,128,0.2752688172043011,0.7247311827956989,-0.2048737099240797,0.1131483377284796,37,49,Medium,Medium,Core / Maintenance,2,0.2129855747444265,Medium Priority,Maintain efficiently
HCP_0687,Ontario,Internal Medicine,4.589472940874459,788,438,143,0.3264840182648402,0.6735159817351598,0.1365196343486763,0.3181090648317538,28,68,Low,High,Core / Maintenance,3,0.23634601215538792,Medium Priority,Maintain efficiently
HCP_0688,Ontario,Internal Medicine,4.589472940874459,752,371,20,0.0539083557951482,0.9460916442048516,-0.0154223493671586,0.1685804094744895,66,29,Medium,Low,Core / Maintenance,2,0.3771494667219181,Medium Priority,Maintain efficiently
HCP_0689,Ontario,Internal Medicine,4.589472940874459,1099,536,231,0.4309701492537313,0.5690298507462687,0.4012724110967995,0.1114692629488008,70,22,High,Low,Core / Maintenance,0,0.3522630147653175,Medium Priority,Maintain efficiently
HCP_0690,Ontario,Internal Medicine,4.589472940874459,1001,785,325,0.4140127388535032,0.5859872611464968,-0.0693226078757048,0.1974819294248492,35,84,Medium,High,Core / Maintenance,2,-0.016152663019984102,Low Priority,Maintain efficiently
HCP_0691,Ontario,Internal Medicine,4.589472940874459,755,488,35,0.0717213114754098,0.9282786885245902,-0.0605741228114705,0.3278425692520157,28,89,Low,High,Core / Maintenance,3,0.5856335118625102,High Priority,Digital-led opportunity development
HCP_0692,Ontario,Internal Medicine,4.589472940874459,1286,801,202,0.2521847690387016,0.7478152309612984,-0.0178471564342481,0.2126974312964182,36,46,Medium,Medium,Core / Maintenance,1,0.5846239605638208,High Priority,Maintain efficiently
HCP_0693,Ontario,Internal Medicine,4.589472940874459,587,332,195,0.5873493975903614,0.4126506024096386,0.0791761586166187,0.238133085071067,99,20,High,Low,Core / Maintenance,4,-0.636803280218723,Low Priority,Maintain efficiently
HCP_0694,Ontario,Internal Medicine,4.589472940874459,1063,608,171,0.28125,0.71875,-0.0064244006542373,0.3983057935700424,86,19,High,Low,Core / Maintenance,3,0.5941804567029383,High Priority,Field-led opportunity development
HCP_0695,Ontario,Internal Medicine,4.589472940874459,1055,650,212,0.3261538461538461,0.6738461538461539,0.1234798656803014,0.1896882548450991,44,22,Medium,Low,Core / Maintenance,0,0.2850691443747065,Medium Priority,Maintain efficiently
HCP_0696,Ontario,Internal Medicine,4.589472940874459,769,522,287,0.5498084291187739,0.4501915708812261,-0.0674306067986385,0.2653902641482339,15,67,Low,High,Core / Maintenance,4,-0.39231491074384073,Low Priority,Maintain efficiently
HCP_0697,Ontario,Internal Medicine,4.589472940874459,961,654,291,0.4449541284403669,0.555045871559633,-0.1157910062156297,0.1778354705653801,30,20,Low,Low,Core / Maintenance,2,-0.14220582207514393,Low Priority,Maintain efficiently
HCP_0698,Ontario,Internal Medicine,4.589472940874459,553,259,96,0.3706563706563706,0.6293436293436294,-0.1657857687290929,0.1874749762150467,33,20,Medium,Low,Core / Maintenance,2,-0.38060691238684485,Low Priority,Maintain efficiently
HCP_0699,Ontario,Internal Medicine,4.589472940874459,1184,710,347,0.4887323943661972,0.5112676056338028,-0.2168289001524636,0.2934742637058928,49,0,Medium,Low,High-Value Established,4,0.16362221205655395,Medium Priority,Retain and deepen
HCP_0700,Ontario,Internal Medicine,4.589472940874459,803,454,239,0.526431718061674,0.473568281938326,-0.0121682823370068,0.3782604416332092,64,14,Medium,Low,Core / Maintenance,4,-0.14631114150593136,Low Priority,Maintain efficiently
HCP_0701,Ontario,Internal Medicine,4.589472940874459,714,534,161,0.301498127340824,0.6985018726591761,0.0138823625128133,0.2398256326723125,81,16,High,Low,Core / Maintenance,3,-0.01734310706060748,Low Priority,Maintain efficiently
HCP_0702,Ontario,Internal Medicine,4.589472940874459,1237,807,251,0.3110285006195787,0.6889714993804212,-0.0257724432979819,0.3189399751320729,61,50,Medium,Medium,Core / Maintenance,1,0.5864786523659548,High Priority,Maintain efficiently
HCP_0703,Ontario,Internal Medicine,4.589472940874459,670,411,108,0.2627737226277372,0.7372262773722628,0.1992086956624594,0.0812222955859373,42,62,Medium,Medium,Core / Maintenance,0,-0.03654422956815126,Low Priority,Maintain efficiently
HCP_0704,Ontario,Internal Medicine,4.589472940874459,523,233,136,0.5836909871244635,0.4163090128755364,0.1973636251529761,0.1239053131011744,55,13,Medium,Low,Core / Maintenance,0,-0.7186673443393051,Low Priority,Maintain efficiently
HCP_0705,Ontario,Internal Medicine,4.589472940874459,497,319,138,0.4326018808777429,0.567398119122257,0.0098236415066597,0.2257460743218363,14,58,Low,Medium,Core / Maintenance,4,-0.4933301679835471,Low Priority,Maintain efficiently
HCP_0706,Ontario,Internal Medicine,4.589472940874459,1059,473,45,0.095137420718816,0.904862579281184,-0.1652705335830355,0.0570041032700711,47,82,Medium,High,Core / Maintenance,2,0.42750734849499433,Medium Priority,Maintain efficiently
HCP_0707,Ontario,Internal Medicine,4.589472940874459,547,293,154,0.5255972696245734,0.4744027303754266,-0.0180046129666063,0.1384992425668956,48,49,Medium,Medium,Core / Maintenance,2,-0.7508102520903185,Low Priority,Maintain efficiently
HCP_0708,Ontario,Internal Medicine,4.589472940874459,1584,724,228,0.3149171270718232,0.6850828729281768,-0.0219785672700473,0.2310904514387382,80,33,High,Medium,Core / Maintenance,1,0.7810291647508468,High Priority,Field-led opportunity development
HCP_0709,Ontario,Internal Medicine,4.589472940874459,414,280,25,0.0892857142857142,0.9107142857142856,-0.0288561954733669,0.0552364193897052,43,5,Medium,Low,Core / Maintenance,2,-0.18445527332020695,Low Priority,Maintain efficiently
HCP_0710,Ontario,Internal Medicine,4.589472940874459,1552,749,264,0.3524699599465954,0.6475300400534045,-0.0337262684677893,0.1425912001791146,9,48,Low,Medium,Core / Maintenance,1,0.5469108270004486,High Priority,Maintain efficiently
HCP_0711,Ontario,Internal Medicine,4.589472940874459,923,514,144,0.2801556420233463,0.7198443579766537,-0.0284155474869768,0.2299107868165543,19,5,Low,Low,Core / Maintenance,2,0.20884400270920528,Medium Priority,Maintain efficiently
HCP_0712,Ontario,Internal Medicine,4.589472940874459,828,628,335,0.5334394904458599,0.4665605095541401,0.0036150060922688,0.250602236793436,69,68,High,High,Core / Maintenance,4,-0.32703580748536115,Low Priority,Maintain efficiently
HCP_0713,Ontario,Internal Medicine,4.589472940874459,708,341,55,0.1612903225806451,0.8387096774193549,-0.0262649318578667,0.3740130925693569,7,6,Low,Low,Core / Maintenance,3,0.44155532200263814,Medium Priority,Maintain efficiently
HCP_0714,Ontario,Internal Medicine,4.589472940874459,985,594,300,0.5050505050505051,0.4949494949494949,0.074998701035071,0.2758709681377128,44,96,Medium,High,Core / Maintenance,4,-0.047975438786272445,Low Priority,Maintain efficiently
